ID,Z_RGES,Z_Up,Z_Down,Penalty,Num_Up,Num_Down,Focus_Up,Focus_Down
moxonidine,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.5,0.21739130434782608
3-deazaneplanocin-A,-2.4643369209448474,-1.8011567128350205,0.6631802081098267,0.005494505494505495,2,8,0.3333333333333333,0.28
hydroxyfasudil,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.21428571428571427
azatadine,-2.7810322005620565,-2.1930447348250572,0.5879874657369991,0.005494505494505495,3,5,0.5,0.23529411764705882
brefeldin-a,-5.187283204662829,-3.7661793507790584,1.4211038538837701,0.040009286488159726,18,45,0.20588235294117646,0.2765957446808511
U-104,-0.5280360097074144,-1.8011567128350205,-1.2731207031276062,0.01098901098901099,2,9,0.6666666666666666,0.2692307692307692
entinostat,-6.298406497548424,-3.9040856834579594,2.394320814090465,0.06881674663364803,32,81,0.1721311475409836,0.19302949061662197
quipazine,1.0566781517365382,-0.18504310632422316,-1.2417212580607615,0.005494505494505495,1,4,0.3333333333333333,0.21428571428571427
NVP-BVU972,-2.837676203753823,-2.0656415177104845,0.7720346860433385,0.01098901098901099,3,7,0.5,0.25
fluspirilene,-2.888693126704583,-2.3007056609675836,0.5879874657369991,0.012536759015632256,11,5,0.22580645161290322,0.16
UPF-1069,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.005494505494505495,2,8,0.25,0.23333333333333334
mebendazole,-4.545052457263664,-2.912729041194172,1.632323416069492,0.05254604550379199,20,41,0.18181818181818182,0.20359281437125748
furosemide,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.125
LY2090314,-3.238628944826452,-2.076805440011948,1.1618235048145042,0.01451013774957437,6,20,0.16666666666666666,0.25
4-PPBP,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.005494505494505495,2,7,0.4,0.25
GW-788388,-2.7126502963998,-1.61788146651309,1.09476882988671,0.01803126451013775,8,16,0.15384615384615385,0.19718309859154928
oxiperomide,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.01098901098901099,2,6,0.6666666666666666,0.18181818181818182
enoxacin,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.13333333333333333
LY2157299,-2.3907223849118697,-1.4576790079215092,0.9330433769903606,0.01274957436929268,3,9,0.2857142857142857,0.20588235294117646
NNC-55-0396,-5.822327335979114,-2.9467285054786236,2.8755988305004903,0.1027511221173193,71,54,0.05045871559633028,0.32903225806451614
menadione,-4.035946443936832,-2.831094940447306,1.2048515034895262,0.01979182789041944,14,20,0.18,0.2465753424657534
A-674563,-4.3360281838620125,-3.1736156565244094,1.1624125273376031,0.0619873084661817,14,70,0.3125,0.1431980906921241
osthol,-2.1153767043896905,-1.8137320113664972,0.30164469302319336,0.007255068874787185,4,7,0.375,0.25
mepiroxol,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.6666666666666666,0.2777777777777778
glycitein,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.11764705882352941
PF-4981517,-3.7746342185558857,-2.3119226890387434,1.4627115295171422,0.02331295465098282,15,12,0.17391304347826086,0.2564102564102564
hematoxylin,-4.887558822134566,-3.2834817274613775,1.6040770946731888,0.05275886085745241,19,54,0.2413793103448276,0.16911764705882354
crizotinib,-4.995809539336982,-3.0916119842448064,1.904197555092175,0.06951323324562761,48,43,0.0945945945945946,0.2549019607843137
wnt-c59,-0.45369717695025646,-1.7173032447851486,-1.2636060678348922,0.01451013774957437,5,6,0.2727272727272727,0.19047619047619047
olmesartan-medoxomil,-3.34436901335559,-2.1991857849806147,1.1451832283749754,0.01451013774957437,7,14,0.2631578947368421,0.2608695652173913
SCS,-4.027810619756404,-3.1386423140984703,0.8891683056579341,0.05782773564463706,25,31,0.16091954022988506,0.24489795918367346
lonidamine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.17647058823529413
dolastatin-10,-3.1184815482557067,-2.2738179039187703,0.8446636443369363,0.02902027549914874,10,29,0.17142857142857143,0.2066115702479339
EXO-1,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.5,0.25
LY320135,-0.8020354498755924,-2.0656415177104845,-1.2636060678348922,0.01098901098901099,3,6,0.42857142857142855,0.21052631578947367
bromperidol,-2.419926632394451,-1.9141551121220681,0.5057715202723828,0.01274957436929268,4,9,0.3333333333333333,0.25
ixazomib,-6.4711388695310035,-4.0316505253051975,2.4394883442258055,0.072125058040551,42,61,0.13131313131313133,0.24651162790697675
procaterol,-3.034588286040722,-1.8800048103848883,1.154583475655834,0.01451013774957437,6,13,0.26666666666666666,0.3055555555555556
leflunomide,-3.2175523221919895,-2.403903985865085,0.8136483363269047,0.01098901098901099,4,10,0.5714285714285714,0.23529411764705882
SB-328437,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.4,0.13333333333333333
barnidipine,-0.5479007849612227,-2.2869459324371166,-1.739045147475894,0.01274957436929268,5,7,0.3076923076923077,0.20833333333333334
pentagastrin,-0.3130762851775777,-1.5547975432383392,-1.2417212580607615,0.01274957436929268,3,4,0.2222222222222222,0.14285714285714285
SB-590885,-2.5857666974098357,-1.8137320113664972,0.7720346860433385,0.007255068874787185,4,7,0.3333333333333333,0.2608695652173913
suxibuzone,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.6666666666666666,0.15789473684210525
N-[2-(Piperidinylamino)ethyl]-4-iodobenzamide,-0.8709214132400371,-2.1440421163676433,-1.2731207031276062,0.01274957436929268,5,9,0.2857142857142857,0.21212121212121213
SB-742457,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.21428571428571427
FPL-64176,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.005494505494505495,2,7,0.5,0.3
oxaliplatin,0.2557670803086638,-1.2757216712504758,-1.5314887515591395,0.01451013774957437,4,7,0.2857142857142857,0.25
nitrofurazone,-3.1258030065458926,-2.2056804201856135,0.9201225863602792,0.012536759015632256,10,15,0.24,0.25
broxuridine,-3.3716401837724614,-2.376636321161405,0.9950038626110566,0.017818449156477324,16,18,0.16666666666666666,0.2982456140350877
idalopirdine,-2.599715710157599,-1.7998372857345077,0.7998784244230916,0.019579012536759016,14,14,0.11764705882352941,0.34210526315789475
proxymetacaine,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.3333333333333333,0.25
ioxaglic-acid,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.1875
albendazole,-3.518119882031765,-2.6102259345613845,0.9078939474703804,0.016270701129856062,10,18,0.28,0.21052631578947367
nimorazole,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.6666666666666666,0.23529411764705882
dibenzepine,-2.1873255122103834,-1.5547975432383392,0.6325279689720441,0.01274957436929268,3,8,0.2857142857142857,0.2608695652173913
PF-573228,-4.1349040001547355,-2.3875755058455597,1.7473284943091758,0.0637478718464634,12,66,0.22580645161290322,0.16
decitabine,-1.6344489011469538,-1.3651599211665135,0.26928897998044027,0.016270701129856062,6,10,0.1875,0.25
NVP-BHG712,-3.8340400935961307,-2.61022834966279,1.223811743933341,0.01979182789041944,13,13,0.19047619047619047,0.3793103448275862
methoxyamine,-0.029915420809035753,-1.8984351310399663,-1.8685197102309306,0.02549914873858536,6,12,0.2222222222222222,0.22857142857142856
erythritol,-0.7965157683585724,-2.1930447348250572,-1.3965289664664848,0.016483516483516484,3,10,0.3,0.23333333333333334
enzastaurin,-3.473671525598025,-2.1991857849806147,1.2744857406174106,0.03099365423309085,7,31,0.25,0.24074074074074073
benperidol,-3.183556221329023,-2.551028252356979,0.6325279689720441,0.01098901098901099,4,8,0.4,0.2222222222222222
acetyl-farnesyl-cysteine,-0.6897121618100115,-1.8011567128350205,-1.111444551025009,0.016483516483516484,2,7,0.4,0.18181818181818182
cyclizine,1.0566781517365382,-0.18504310632422316,-1.2417212580607615,0.005494505494505495,1,4,0.3333333333333333,0.1875
RI-1,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.5,0.15
CGM097,-2.962693464091023,-1.8800048103848883,1.0826886537061349,0.009015632255068875,6,10,0.16666666666666666,0.2571428571428571
bavisant,-2.69881625509744,-2.1930447348250572,0.5057715202723828,0.01098901098901099,3,9,0.5,0.25
metformin,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.01098901098901099,2,6,0.4,0.19047619047619047
inosine,-3.301415802816604,-1.9748010346713276,1.3266147681452765,0.012536759015632256,9,9,0.16129032258064516,0.25
xilobam,-1.3173905706458995,-2.1930447348250572,-0.8756541641791579,0.005494505494505495,3,3,0.6,0.13333333333333333
Ro-10-5824,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.005494505494505495,2,5,0.5,0.23529411764705882
thiamphenicol,-0.6441385759922404,-1.8011567128350205,-1.15701813684278,0.016483516483516484,2,9,0.2857142857142857,0.21428571428571427
UBP-302,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.14285714285714285
sildenafil,-2.254181817488153,-1.9525371244649599,0.30164469302319336,0.005494505494505495,3,7,0.3333333333333333,0.1935483870967742
retinaldehyde,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.005494505494505495,2,7,0.2222222222222222,0.2857142857142857
phenolsulfonphthalein,-4.077491392920024,-3.3213069000931514,0.7561844928268723,0.016270701129856062,13,14,0.24390243902439024,0.2857142857142857
gabazine,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.01098901098901099,2,5,0.5,0.16666666666666666
GW-583340,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.4,0.18181818181818182
rivanicline,-0.8201953174176175,-2.403903985865085,-1.5837086684474673,0.02197802197802198,4,9,0.2857142857142857,0.14285714285714285
nesbuvir,-3.4672000750844645,-2.1054041342679723,1.3617959408164921,0.029233090852809163,5,26,0.3076923076923077,0.23076923076923078
"cis-9,trans-11-Conjugated-linoleic-acid",-2.4462599803385414,-1.8137320113664972,0.6325279689720441,0.018244079863798175,4,8,0.375,0.19230769230769232
alpha-methylhistamine-dihydrobromide-(R)-(-),-2.8810873843688336,-2.0656415177104845,0.8154458666583492,0.01098901098901099,3,12,0.42857142857142855,0.3225806451612903
clopidol,-0.0474356268666809,-1.5547975432383392,-1.5073619163716583,0.01274957436929268,3,8,0.25,0.23076923076923078
sodium-gualenate,-2.6273803476934017,-1.8137320113664972,0.8136483363269047,0.018244079863798175,4,10,0.42857142857142855,0.2
IEM1754,-0.4667869949314776,-1.8137320113664972,-1.3469450164350196,0.01274957436929268,4,8,0.375,0.23076923076923078
otamixaban,1.3464456452349163,-0.18504310632422316,-1.5314887515591395,0.01098901098901099,1,7,0.16666666666666666,0.2631578947368421
uracil,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.3333333333333333,0.20833333333333334
amifampridine,-3.108062969708225,-2.4232503688389975,0.6848126008692279,0.01098901098901099,4,11,0.4444444444444444,0.24324324324324326
aminosalicylate,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.01098901098901099,2,8,0.4,0.2857142857142857
DPPE,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.4,0.2727272727272727
TAK-285,-2.4876502300395567,-2.0524785964380925,0.4351716336014642,0.005494505494505495,3,3,0.375,0.125
silibinin,-4.0460664149746055,-2.516621074640695,1.5294453403339103,0.016057885776195636,14,23,0.17777777777777778,0.24719101123595505
gliquidone,-3.362235105113159,-2.5902004190698205,0.7720346860433385,0.01274957436929268,6,7,0.23809523809523808,0.21739130434782608
triciribine,-4.975140092331199,-3.1538960005444836,1.8212440917867159,0.07698111747407521,47,50,0.09691629955947137,0.23404255319148937
zamifenacin,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.005494505494505495,2,8,0.5,0.25925925925925924
repsox,-2.6992134418903215,-2.403903985865085,0.2953094560252369,0.016483516483516484,4,11,0.3333333333333333,0.24242424242424243
erteberel,-2.65744779340155,-1.8011567128350205,0.8562910805665297,0.005494505494505495,2,4,0.3333333333333333,0.16666666666666666
SB-258585,-1.978241922381998,-1.8011567128350205,0.17708520954697748,0.016483516483516484,2,8,0.4,0.18518518518518517
N-acetyl-D-glucosamine,-1.2779075492293728,-2.551028252356979,-1.2731207031276062,0.01098901098901099,4,9,0.5714285714285714,0.2413793103448276
SGI-1776,-1.1621827278043233,-2.403903985865085,-1.2417212580607615,0.005494505494505495,4,4,0.5714285714285714,0.16666666666666666
RS-16566,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.4,0.2
Ro-19-4605,0.6906110578549347,-0.18504310632422316,-0.8756541641791579,0.005494505494505495,1,3,0.25,0.14285714285714285
AZ191,-3.8650332730053574,-2.230931803891161,1.634101469114196,0.09650208945983593,18,84,0.15873015873015872,0.17922077922077922
INC-280,-2.9819677258178308,-2.1930447348250572,0.7889229909927733,0.005494505494505495,3,4,0.5,0.16666666666666666
taurocholate,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.15384615384615385
azilsartan,0.057537983165643514,-1.5547975432383392,-1.6123355264039827,0.007255068874787185,3,3,0.5,0.14285714285714285
phenacaine,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.01098901098901099,2,7,0.5,0.22727272727272727
edrophonium,-2.4462599803385414,-1.8137320113664972,0.6325279689720441,0.01274957436929268,4,8,0.2727272727272727,0.23076923076923078
salicylamide,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.6666666666666666,0.2777777777777778
leucylleucine-methyl-ester,-3.388997271210109,-2.982100011928359,0.4068972592817496,0.02331295465098282,20,10,0.1625,0.21052631578947367
moxisylyte,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.4,0.13333333333333333
NSC-632839,-4.792319948642716,-3.4098379186375882,1.3824820300051284,0.0628966104318217,38,50,0.1044776119402985,0.2558139534883721
SCH-58261,-2.9058075337889395,-2.388701988278475,0.5171055455104646,0.01098901098901099,4,10,0.5,0.21052631578947367
dantrolene,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.6666666666666666,0.2222222222222222
4-mu-8C,-0.5456347268368591,-2.0823932878688205,-1.5367585610319614,0.01098901098901099,3,5,0.5,0.16666666666666666
zomepirac,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.2222222222222222
tideglusib,-2.120934333384184,-1.4576790079215092,0.6632553254626746,0.007255068874787185,3,5,0.2222222222222222,0.25
maxacalcitol,-3.5430498769750836,-2.348325127970236,1.1947247490048474,0.016270701129856062,9,11,0.2608695652173913,0.23076923076923078
TCS-359,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.1875
vorinostat,-5.481632391434597,-3.208314891744953,2.273317499689644,0.08001857297631945,20,91,0.15584415584415584,0.21703296703296704
CX-4945,-5.29911647809724,-3.398486945238242,1.9006295328589973,0.023525770004643246,15,26,0.2682926829268293,0.2875
tanespimycin,-5.629802542713502,-2.6133667668723595,3.0164357758411424,0.08023138832997988,14,105,0.16981132075471697,0.19574468085106383
tacrine,-1.7310264848244288,-1.2757216712504758,0.4553048135739531,0.009015632255068875,4,9,0.25,0.25
nilotinib,-5.964209526726988,-3.448980315933091,2.515229210793897,0.05804055099829748,21,71,0.17333333333333334,0.21575342465753425
AC-264613,-2.2555378060679097,-1.3651599211665135,0.8903778849013964,0.010776195635350566,6,11,0.15789473684210525,0.23809523809523808
CK-636,-3.2794638422394122,-2.551028252356979,0.7284355898824332,0.005494505494505495,4,8,0.6666666666666666,0.2916666666666667
gastrodin,-2.339369322245235,-1.751381856508236,0.5879874657369991,0.007255068874787185,4,5,0.23076923076923078,0.12903225806451613
EIT-hydrobromide,-0.1014870889788193,-1.8011567128350205,-1.6996696238562012,0.016483516483516484,2,9,0.3333333333333333,0.1875
NKP-1339,-0.8187872200339283,-2.0823932878688205,-1.2636060678348922,0.005494505494505495,3,6,0.3333333333333333,0.1724137931034483
captamine,-2.9721570447265084,-2.403903985865085,0.5682530588614236,0.016483516483516484,4,12,0.4444444444444444,0.28125
3-methyladenine,-0.1014870889788193,-1.8011567128350205,-1.6996696238562012,0.016483516483516484,2,9,0.5,0.17142857142857143
dinoprost,-2.7359831203767255,-1.8011567128350205,0.9348264075417049,0.005494505494505495,2,6,0.3333333333333333,0.25
VTP-27999,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.14285714285714285
WZ8040,-3.5885365831153,-2.455817764888769,1.132718818226531,0.06577929113140381,45,24,0.06367041198501873,0.27631578947368424
AQ-RA741,-2.898988840337167,-2.2869459324371166,0.6120429079000502,0.01274957436929268,5,5,0.4444444444444444,0.15789473684210525
exherin,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.6666666666666666,0.13333333333333333
PP-121,-3.1071545649081753,-1.7181514204249226,1.3890031444832527,0.021552391270701132,11,22,0.15625,0.20833333333333334
N6-methyladenosine,-0.4542116964000009,-1.8011567128350205,-1.3469450164350196,0.01098901098901099,2,8,0.25,0.2222222222222222
estrone,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.01098901098901099,2,6,0.5,0.21052631578947367
roxatidine-acetate,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.2
CP-93129,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.6666666666666666,0.3125
triclabendazole,-2.38320547604951,-1.9763082167677604,0.4068972592817496,0.01274957436929268,5,10,0.3333333333333333,0.2
semagacestat,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.3333333333333333,0.2777777777777778
DFB,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.005494505494505495,2,7,0.4,0.2727272727272727
2-hydroxyflutamide,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.2
CGH2466,-3.393725547873255,-2.398997246520323,0.9947283013529321,0.02331295465098282,15,16,0.20512820512820512,0.2692307692307692
sertraline,-2.7803913768082924,-2.2908467635859338,0.4895446132223588,0.021765206624361554,9,13,0.18181818181818182,0.2702702702702703
SB-239063,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.01098901098901099,2,5,0.6666666666666666,0.17647058823529413
ethyl-vanillin,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.3333333333333333,0.2
amfenac,-2.060569063510722,-1.5547975432383392,0.5057715202723828,0.01274957436929268,3,9,0.2,0.2413793103448276
elesclomol,0.15680369266669492,-1.3173238865911412,-1.474127579257836,0.021765206624361554,6,10,0.15,0.21875
betamipron,-0.18541826035326525,-2.0656415177104845,-1.8802232573572193,0.01098901098901099,3,4,0.375,0.09523809523809523
flucytosine,-1.5064972793698743,-1.2111878233446374,0.2953094560252369,0.01451013774957437,4,11,0.2,0.25
andarine,-2.5714130379828672,-2.0656415177104845,0.5057715202723828,0.005494505494505495,3,9,0.42857142857142855,0.25
sodium-oxybate,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.4,0.20833333333333334
pyritinol,-0.32702913357718444,-1.8011567128350205,-1.474127579257836,0.016483516483516484,2,10,0.2857142857142857,0.2692307692307692
isosorbide-mononitrate,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.5,0.25
tramiprosate,-0.9513234767642957,-2.1930447348250572,-1.2417212580607615,0.005494505494505495,3,4,0.75,0.16666666666666666
"N-methyl-(-)ephedrine-[1r,2s]",-2.1873255122103834,-1.5547975432383392,0.6325279689720441,0.01274957436929268,3,8,0.2222222222222222,0.23076923076923078
dicoumarol,-0.21744804438755327,-1.8011567128350205,-1.5837086684474673,0.016483516483516484,2,9,0.2222222222222222,0.1935483870967742
MEK162,0.0012343170650359614,-1.8011567128350205,-1.8023910299000565,0.02197802197802198,2,10,0.4,0.1935483870967742
propofol,-1.95641071231326,-1.5740838758188729,0.38232683649438715,0.009015632255068875,5,8,0.1875,0.2916666666666667
adrenalone,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.005494505494505495,2,7,0.4,0.2608695652173913
desloratadine,-3.8073935553273413,-2.9937452190004366,0.8136483363269047,0.01803126451013775,13,10,0.20454545454545456,0.21621621621621623
acetylcholine,-2.6148050491619252,-1.8011567128350205,0.8136483363269047,0.016483516483516484,2,10,0.5,0.25
IPAG,-2.374784694980093,-1.5611363586531883,0.8136483363269047,0.01979182789041944,9,10,0.16,0.25
SB-271046,-2.4022599434282057,-1.896488423155823,0.5057715202723828,0.02331295465098282,13,9,0.23076923076923078,0.2413793103448276
carmoxirole,-0.8153490723885435,0.34413568031775427,1.1594847527062977,0.019579012536759016,12,5,0.11764705882352941,0.2222222222222222
N6022,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.5,0.13636363636363635
tolmetin,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.005494505494505495,2,8,0.6666666666666666,0.35
ethylenediaminetetraacetic-acid,0.08774153594500622,-1.5547975432383392,-1.6425390791833454,0.02373858535830367,3,11,0.3333333333333333,0.21875
almitrine,-2.8563000602877318,-2.1930447348250572,0.6632553254626746,0.01098901098901099,3,5,0.5,0.15
olomoucine,-2.2039049454626265,-1.6356518866012029,0.5682530588614236,0.01274957436929268,4,12,0.2,0.2777777777777778
navitoclax,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.16666666666666666
dazoxiben,-0.2723958298902551,-1.8011567128350205,-1.5287608829447654,0.005494505494505495,2,6,0.6666666666666666,0.25
loratadine,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.005494505494505495,2,7,0.2857142857142857,0.3
inositol-hexanicotinate,-2.715733921900767,-2.0524785964380925,0.6632553254626746,0.005494505494505495,3,5,0.42857142857142855,0.16
batimastat,-2.6401100588848103,-1.552401648411736,1.0877084104730743,0.009015632255068875,5,8,0.16666666666666666,0.2916666666666667
Ro-15-4513,-0.37429451892735655,-1.6959212492169657,-1.3216267302896092,0.005494505494505495,2,2,0.2857142857142857,0.08333333333333333
PD-407824,-6.864224217454655,-3.92756216612209,2.936662051332565,0.09410308001857298,41,98,0.14534883720930233,0.1963470319634703
repaglinide,-0.47952998254541135,-1.8011567128350205,-1.3216267302896092,0.005494505494505495,2,2,0.6666666666666666,0.1
navarixin,-2.9584314641335197,-2.1991857849806147,0.7592456791529051,0.01451013774957437,7,13,0.3125,0.3793103448275862
daclatasvir,-2.2458653684355445,-1.3651599211665135,0.8807054472690309,0.010776195635350566,6,7,0.2,0.25
"3,3'-dichlorobenzaldazine",-2.42766155177919,-1.921890031506807,0.5057715202723828,0.01451013774957437,6,9,0.36363636363636365,0.25925925925925924
ACY-1215,-5.108282469216329,-3.4114013054738197,1.6968811637425087,0.06881674663364803,25,68,0.18181818181818182,0.23694779116465864
doxercalciferol,-3.422433871630145,-2.6133667668723595,0.8090671047577851,0.03078083887943043,14,25,0.1956521739130435,0.25925925925925924
rosuvastatin,-2.5561054884928662,-1.8800048103848883,0.676100678107978,0.020004643244079863,6,10,0.18181818181818182,0.18421052631578946
ceftiofur,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.2
mirodenafil,-0.19407294008661702,-1.4576790079215092,-1.2636060678348922,0.007255068874787185,3,6,0.3333333333333333,0.25
GW-0742,-3.338661524443818,-2.6102259345613845,0.7284355898824332,0.021765206624361554,10,8,0.3181818181818182,0.16666666666666666
alogliptin,-2.8255727037971012,-2.1930447348250572,0.6325279689720441,0.01098901098901099,3,8,0.6,0.20689655172413793
CI-844,-0.11073399148648955,-1.4576790079215092,-1.3469450164350196,0.01274957436929268,3,8,0.2,0.21428571428571427
GR-135531,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.01098901098901099,3,5,0.6,0.15
salicylanilide,-0.287026022649415,-2.0656415177104845,-1.7786154950610695,0.016483516483516484,3,6,0.6,0.16666666666666666
RS-102895,-3.054242017576258,-2.5249624259256156,0.5292795916506428,0.02549914873858536,8,12,0.1935483870967742,0.1951219512195122
etofylline,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.16666666666666666
AZD1981,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.4,0.23809523809523808
UNC1215,-3.070270083830329,-2.187060849260194,0.8832092345701353,0.010776195635350566,8,13,0.2,0.3076923076923077
dimethindene-(S)-(+),-2.7359831203767255,-1.8011567128350205,0.9348264075417049,0.005494505494505495,2,6,0.4,0.2631578947368421
pilsicainide,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.6666666666666666,0.22727272727272727
chloropyramine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.1875
L-693403,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.01098901098901099,3,5,0.6,0.16666666666666666
chloroxoquinoline,-3.3350764360179754,-2.4002500284762704,0.9348264075417049,0.010776195635350566,9,6,0.2727272727272727,0.22727272727272727
barbital,-3.097054868261119,-2.412242267391891,0.6848126008692279,0.01274957436929268,6,11,0.2777777777777778,0.2727272727272727
pimavanserin,-2.5900797038277936,-1.8011567128350205,0.7889229909927733,0.005494505494505495,2,4,0.6666666666666666,0.1875
sinomenine,-2.65744779340155,-1.8011567128350205,0.8562910805665297,0.005494505494505495,2,4,0.5,0.14285714285714285
FK-888,-3.714405190167029,-2.773018112431677,0.9413870777353521,0.020004643244079863,9,13,0.28,0.20833333333333334
levodropropizine,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.5,0.29411764705882354
pargyline,-3.2807531452981316,-2.1930447348250572,1.0877084104730743,0.005494505494505495,3,8,0.6,0.3181818181818182
skepinone-l,-2.9178650449789707,-1.7412524192071488,1.1766126257718221,0.03824872310787804,7,23,0.25,0.21518987341772153
entacapone,-3.1384837554397205,-2.0823932878688205,1.0560904675708997,0.005494505494505495,3,8,0.21428571428571427,0.3684210526315789
NMS-1286937,-3.3395944215008955,-2.493861684370123,0.8457327371307725,0.01803126451013775,11,9,0.25925925925925924,0.22580645161290322
avagacestat,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.17647058823529413
metirosine,-2.894617358734034,-2.1991857849806147,0.6954315737534189,0.01451013774957437,7,9,0.45454545454545453,0.2413793103448276
palovarotene,-0.26866978272446884,-1.5290219547044275,-1.2603521719799586,0.007255068874787185,3,7,0.25,0.2608695652173913
PTC-209,-3.0122064811232856,-2.2056804201856135,0.8065260609376722,0.05099829747717072,10,32,0.24,0.1875
JNJ-26481585,-0.45369717695025646,-1.7173032447851486,-1.2636060678348922,0.01451013774957437,5,6,0.14285714285714285,0.15384615384615385
glutamine-(l),0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.5,0.22727272727272727
