"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"12547","ENSG00000253898",-0.177961137977156,6.53105322474749,0.48268179267302,0.487210079369964,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LINC01419"
"12548","ENSG00000253910",-0.366147067516187,0.181126811407093,0.924983176811724,0.336169945545451,1,9606,56103,"NULL","5","5q31","protocadherin gamma subfamily B, 2","protein-coding","PCDHGB2","protocadherin gamma subfamily B, 2","O","protocadherin gamma-B2","PCDHGB2"
"12549","ENSG00000253930",-0.334165930897301,0.426313899479029,0.891785699299218,0.344993858717306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-1149O23.2"
"12550","ENSG00000253953",-0.497417961712591,0.650938001467337,1.980038432872,0.159386358009753,1,9606,8641,"NULL","5","5q31","protocadherin gamma subfamily B, 4","protein-coding","PCDHGB4","protocadherin gamma subfamily B, 4","O","cadherin 20|cadherin-20|fibroblast cadhe","PCDHGB4"
"12551","ENSG00000253958",0.230676906438174,4.02406603027238,0.77854327662277,0.377587028127207,1,9606,137075,"hCG_1646163","8","8p23.1","claudin 23","protein-coding","CLDN23","claudin 23","O","2310014B08Rik|claudin-23","CLDN23"
"12552","ENSG00000254004",-0.298899642698141,5.38046082434354,1.4511393940731,0.22834521506847,1,9606,339324,"NULL","19","19q13.12","zinc finger protein 260","protein-coding","ZNF260","zinc finger protein 260","O","zfp-260","ZNF260"
"12553","ENSG00000254087",-0.054685735393065,4.75350249300801,0.0593764448795078,0.807484222772707,1,9606,4067,"NULL","8","8q13","v-yes-1 Yamaguchi sarcoma viral related oncogene homolog","protein-coding","LYN","v-yes-1 Yamaguchi sarcoma viral related oncogene homolog","O","lck/Yes-related novel protein tyrosine k","LYN"
"12554","ENSG00000254093",0.154183858719778,4.06109960427687,0.351498012141001,0.553266364265166,1,9606,54984,"NULL","8","8p23","PIN2/TERF1 interacting, telomerase inhibitor 1","protein-coding","PINX1","PIN2/TERF1 interacting, telomerase inhibitor 1","O","67-11-3 protein|PIN2 interacting protein","PINX1"
"12555","ENSG00000254109",-0.615695174664806,0.853602780388473,3.27743818166205,0.0702384863438744,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBPMS-AS1"
"12556","ENSG00000254154",1.18178628527136,1.95494668453499,7.20803448927297,0.00725779325588159,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP4-798P15.3"
"12557","ENSG00000254198",-0.672825458808494,0.187530381349689,3.07079952699303,0.0797102599551402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-598P20.3"
"12558","ENSG00000254206",0.367676581346854,0.343296794691363,1.04261851216733,0.307213256326945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPIPB11"
"12559","ENSG00000254221",-0.246667227520312,2.39057134431599,0.705569192502759,0.400918668487535,1,9606,56104,"NULL","5","5q31","protocadherin gamma subfamily B, 1","protein-coding","PCDHGB1","protocadherin gamma subfamily B, 1","O","protocadherin gamma-B1","PCDHGB1"
"12560","ENSG00000254245",0.688365938456627,1.18562021163592,4.57844423121287,0.0323765976949791,1,9606,56112,"NULL","5","5q31","protocadherin gamma subfamily A, 3","protein-coding","PCDHGA3","protocadherin gamma subfamily A, 3","O","protocadherin gamma-A3","PCDHGA3"
"12561","ENSG00000254285",-0.141091425445044,2.6059677510922,0.225283543223764,0.635043279906829,1,9606,728638,"hCG_1988300","8","8q12.3","keratin 8 pseudogene 3","pseudo","KRT8P3","keratin 8 pseudogene 3","O","NULL","KRT8P3"
"12562","ENSG00000254290",0.171612330050511,3.68396187047873,0.533089171685416,0.46531099530271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-150O12.3"
"12563","ENSG00000254402",0.896473609550399,0.46059334016942,3.65820412529689,0.0557937414116553,1,9606,441381,"NULL","8","8q24.3","leucine rich repeat containing 24","protein-coding","LRRC24","leucine rich repeat containing 24","O","leucine-rich repeat-containing protein 2","LRRC24"
"12564","ENSG00000254413",0.986194491997726,1.10400413537688,9.25434184186666,0.00234937753011448,1,9606,386593,"NULL","22","22q13.33","CHKB-CPT1B readthrough (NMD candidate)","miscRNA","CHKB-CPT1B","CHKB-CPT1B readthrough (NMD candidate)","O","NULL","CHKB-CPT1B"
"12565","ENSG00000254469",0.847487859951511,0.117836454913529,4.55621076780474,0.0327995652755637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-849H4.2"
"12566","ENSG00000254470",0.622811165932984,4.73518462960911,4.67909347745832,0.0305318562464375,1,9606,91056,"NULL","11","11q13.1","adaptor-related protein complex 5, beta 1 subunit","protein-coding","AP5B1","adaptor-related protein complex 5, beta 1 subunit","O","AP-5 complex subunit beta|AP-5 complex s","AP5B1"
"12567","ENSG00000254505",0.178607961065806,4.77136870660565,0.569624194716827,0.45040829003374,1,9606,29082,"CDA04","14","14q12","charged multivesicular body protein 4A","protein-coding","CHMP4A","charged multivesicular body protein 4A","O","SNF7 homolog associated with Alix-2|Snf7","CHMP4A"
"12568","ENSG00000254531",0.0520663636268138,0.824624250881886,0.0273188523624825,0.868720328653969,1,9606,90024,"NULL","4","4q24","uncharacterized LOC90024","miscRNA","NULL","NULL","NULL","NULL","FLJ20021"
"12569","ENSG00000254535",-0.437824895474401,1.41364320642123,0.974236419466838,0.32362589590627,1,9606,132430,"hCG_1647909","4","4q28.3","poly(A) binding protein, cytoplasmic 4-like","protein-coding","PABPC4L","poly(A) binding protein, cytoplasmic 4-like","O","PABP-4-like|polyadenylate-binding protei","PABPC4L"
"12570","ENSG00000254560",-0.0052944329226664,2.12257268701485,0.000339909791134296,0.985290520820388,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BBOX1-AS1"
"12571","ENSG00000254635",0.162938459902562,3.20855997521814,0.445521463562262,0.504469448772951,1,9606,220906,"NULL","10","10p11.23","WAC antisense RNA 1 (head to head)","miscRNA","WAC-AS1","WAC antisense RNA 1 (head to head)","O","NULL","WAC-AS1"
"12572","ENSG00000254681",0.806275661239093,3.53565652892684,7.23072985358685,0.00716660657710485,1,9606,348156,"NULL","16","16p12.3","polycystic kidney disease 1 (autosomal dominant) pseudogene 5","pseudo","PKD1P5","polycystic kidney disease 1 (autosomal dominant) pseudogene 5","O","NULL","PKD1P5"
"12573","ENSG00000254682",0.249103470146313,-0.202863134951664,0.327313770222727,0.567245135098601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-660L16.2"
"12574","ENSG00000254685",-0.437534874333857,4.0444766809039,3.31108703965414,0.0688139586469431,1,9606,8790,"NULL","1","1p31.1","fucose-1-phosphate guanylyltransferase","protein-coding","FPGT","fucose-1-phosphate guanylyltransferase","O","GDP-L-fucose diphosphorylase|GDP-beta-L-","FPGT"
"12575","ENSG00000254726",0.496148236300675,6.22934569214346,3.58080537837799,0.0584508067302599,1,9606,92312,"NULL","1","1q22","mex-3 homolog A (C. elegans)","protein-coding","MEX3A","mex-3 homolog A (C. elegans)","O","RING finger and KH domain-containing pro","MEX3A"
"12576","ENSG00000254772",0.347787301425371,9.92747140619932,1.70794816078705,0.191251802697794,1,9606,1937,"PRO1608","11","11q12.3","eukaryotic translation elongation factor 1 gamma","protein-coding","EEF1G","eukaryotic translation elongation factor 1 gamma","O","EF-1-gamma|PRO1608|eEF-1B gamma|elongati","EEF1G"
"12577","ENSG00000254806",-0.972562796841384,0.769860846418101,2.2601486422914,0.13274131946484,1,9606,767557,"hCG_2019108","20","20q13.12","SYS1-DBNDD2 readthrough (NMD candidate)","miscRNA","SYS1-DBNDD2","SYS1-DBNDD2 readthrough (NMD candidate)","O","NULL","SYS1-DBNDD2"
"12578","ENSG00000254815",0.413594604303634,-0.0328472747958903,1.10987944499477,0.292108156014989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-496I9.1"
"12579","ENSG00000254835",-1.34793674402094,0.796269820830594,12.3082801631694,0.000450953297403376,1,9606,100852405,"NULL","22","22q12.2","RNF185 antisense RNA 1","miscRNA","RNF185-AS1","RNF185 antisense RNA 1","O","NULL","RNF185-AS1"
"12580","ENSG00000254837",-0.726523638766978,0.906975345514693,5.22417172810798,0.022275052437863,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AP001372.2"
"12581","ENSG00000254858",0.340908533536781,4.59977374828629,1.84384222378759,0.17450128200482,1,9606,84769,"NULL","19","19p13.11","MPV17 mitochondrial membrane protein-like 2","protein-coding","MPV17L2","MPV17 mitochondrial membrane protein-like 2","O","mpv17-like protein 2","MPV17L2"
"12582","ENSG00000254870",0.248531316618584,7.15730388667472,0.81153146544983,0.367667859522865,1,9606,100532737,"NULL","6","6p","ATP6V1G2-DDX39B readthrough (NMD candidate)","miscRNA","ATP6V1G2-DDX39B","ATP6V1G2-DDX39B readthrough (NMD candidate)","O","NULL","ATP6V1G2-DDX39B"
"12583","ENSG00000254876",-0.749408888134065,0.97340882753737,4.95833509541814,0.0259651949957116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-23J9.5"
"12584","ENSG00000254893",-0.339974441960125,0.950573857440329,1.16296311300056,0.280851863495748,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC113404.1"
"12585","ENSG00000254901",0.290601983552247,4.81180241400384,1.28611565469563,0.256765021906894,1,9606,729991,"NULL","19","19p13.11","MEF2B neighbor","protein-coding","MEF2BNB","MEF2B neighbor","O","MEF2B neighbor gene protein|protein MEF2","MEF2BNB"
"12586","ENSG00000254929",0.45083992411298,0.476943599088651,1.18777077262879,0.27577967945321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-144G6.12"
"12587","ENSG00000254986",0.246222270117124,7.94287345093106,1.20755577298682,0.271816735602783,1,9606,10072,"hCG_2016942","11","11q12-q13.1","dipeptidyl-peptidase 3","protein-coding","DPP3","dipeptidyl-peptidase 3","O","DPP III|dipeptidyl aminopeptidase III|di","DPP3"
"12588","ENSG00000254996",-0.137330020552794,5.00826579541023,0.336278828009938,0.561985068973828,1,9606,404734,"NULL","5","5q31.3","ANKHD1-EIF4EBP3 readthrough","protein-coding","ANKHD1-EIF4EBP3","ANKHD1-EIF4EBP3 readthrough","O","ANKHD1-EIF4EBP3 protein|MASK-4E-BP3 alte","ANKHD1-EIF4EBP3"
"12589","ENSG00000254999",0.129876868821626,7.35556068869148,0.28001447386066,0.596691730207181,1,9606,55845,"HSPC300","3","3p25.3","BRICK1, SCAR/WAVE actin-nucleating complex subunit","protein-coding","BRK1","BRICK1, SCAR/WAVE actin-nucleating complex subunit","O","BRICK1, SCAR/WAVE actin-nucleating compl","BRK1"
"12590","ENSG00000255036",0.40378184957232,1.91342766123968,1.42205649773171,0.233065210041964,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-23J9.4"
"12591","ENSG00000255112",-0.172801344704007,6.57149956643632,0.593057368140872,0.44123928277305,1,9606,57132,"NULL","18","18p11.21","charged multivesicular body protein 1B","protein-coding","CHMP1B","charged multivesicular body protein 1B","O","charged multivesicular body protein 1b|c","CHMP1B"
"12592","ENSG00000255121",0.473186138296238,0.532403190877131,1.86484003537197,0.172067228554785,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-110I1.12"
"12593","ENSG00000255135",0.468939855619883,0.526905462163063,1.86382487198539,0.172184003506667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-111M22.3"
"12594","ENSG00000255152",-0.817472250067593,1.23567947444726,6.40837414140055,0.0113583372574947,1,9606,100532732,"NULL","6","6p","MSH5-SAPCD1 readthrough (NMD candidate)","miscRNA","MSH5-SAPCD1","MSH5-SAPCD1 readthrough (NMD candidate)","O","NULL","MSH5-SAPCD1"
"12595","ENSG00000255154",-0.561433015836909,2.50487295070026,2.99907437851208,0.0833121022199165,1,9606,11102,"NULL","3","3p14.3","ribonuclease P/MRP 14kDa subunit","protein-coding","RPP14","ribonuclease P/MRP 14kDa subunit","O","ribonuclease P protein subunit p14","RPP14"
"12596","ENSG00000255277",-0.200144976544729,1.01715752885328,0.366891032181169,0.544703818251823,1,9606,730013,"NULL","16","16p13.11","ATP-binding cassette, sub-family C, member 6 pseudogene 2","pseudo","ABCC6P2","ATP-binding cassette, sub-family C, member 6 pseudogene 2","O","NULL","ABCC6P2"
"12597","ENSG00000255302",-0.175857940590735,6.7599289580442,0.615431156847425,0.432750181260989,1,9606,23741,"PNAS-22","15","15q21.1","EP300 interacting inhibitor of differentiation 1","protein-coding","EID1","EP300 interacting inhibitor of differentiation 1","O","21 kDa pRb-associated protein|CREBBP/EP3","EID1"
"12598","ENSG00000255339",0.776306714676646,0.156341134154933,1.89136235548569,0.169048341475278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-411B6.6"
"12599","ENSG00000255394",0.0320689005008671,0.325040821670692,0.00783685574359261,0.929458606676563,1,9606,606553,"NULL","8","8p23.1","chromosome 8 open reading frame 49","unknown","C8orf49","chromosome 8 open reading frame 49","O","NULL","C8orf49"
"12600","ENSG00000255398",-0.16191829519562,2.24194714339806,0.356541415827879,0.550433347207405,1,9606,8843,"NULL","12","12q24.31","hydroxycarboxylic acid receptor 3","protein-coding","HCAR3","hydroxycarboxylic acid receptor 3","O","G protein-coupled receptor 109B|G-protei","HCAR3"
"12601","ENSG00000255408",-0.398882788271985,1.31520020190875,1.58168782396764,0.208517743513465,1,9606,56145,"NULL","5","5q31","protocadherin alpha 3","protein-coding","PCDHA3","protocadherin alpha 3","O","KIAA0345-like 11|PCDH-alpha-3|protocadhe","PCDHA3"
"12602","ENSG00000255455",-0.385546008723534,1.5137282237836,1.72361681563289,0.189228146330012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-890B15.3"
"12603","ENSG00000255468",0.27581856460598,1.82079941106045,0.501094437655688,0.479019630131827,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-867G23.8"
"12604","ENSG00000255508",0.196276710724501,2.63008260467775,0.503729698703284,0.477865893153145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-864I4.1"
"12605","ENSG00000255517",0.33328241809794,2.11898116951985,1.4823986544146,0.223399607364966,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-3074O7.5"
"12606","ENSG00000255529",-0.268055935506878,5.89262755098023,1.19093383109022,0.275141272405958,1,9606,81488,"NULL","15","15q21.3","polymerase (RNA) II (DNA directed) polypeptide M","protein-coding","POLR2M","polymerase (RNA) II (DNA directed) polypeptide M","O","DNA-directed RNA polymerase II subunit M","POLR2M"
"12607","ENSG00000255561",-0.413937637286686,1.95233444557943,2.37721629963676,0.123116758253599,1,9606,91893,"hCG_2033039","11","11q23.1","ferredoxin-fold anticodon binding domain containing 1","protein-coding","FDXACB1","ferredoxin-fold anticodon binding domain containing 1","O","FDX-ACDB domain-containing protein 1|fer","FDXACB1"
"12608","ENSG00000255717",-0.00758907876931907,7.06916237023584,0.00106755434347861,0.973934996309264,1,9606,23642,"NULL","11","11q12.3","small nucleolar RNA host gene 1 (non-protein coding)","miscRNA","SNHG1","small nucleolar RNA host gene 1 (non-protein coding)","O","NULL","SNHG1"
"12609","ENSG00000255737",0.201905307044333,1.80540895897815,0.379437235916952,0.537904572114017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGAP2-AS1"
"12610","ENSG00000255769",0.392824558520812,2.03574968298543,2.03648887633949,0.153563748768484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOLGA2P10"
"12611","ENSG00000255774",-0.955158933666559,1.06460653627073,6.22362681568737,0.0126056632475526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AP000439.3"
"12612","ENSG00000255857",0.393275365118509,1.78144893609792,1.98685450110743,0.158670157858983,1,9606,100506649,"NULL","12","NULL","PXN antisense RNA 1","miscRNA","PXN-AS1","PXN antisense RNA 1","O","NULL","PXN-AS1"
"12613","ENSG00000256028",0.588405623663539,2.42574436833106,3.5691067734719,0.0588639665193626,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-197N18.2"
"12614","ENSG00000256043",-0.00466681899564325,2.96919658875733,0.00035307218481484,0.985008459637562,1,9606,1519,"NULL","4","4q32.1","cathepsin O","protein-coding","CTSO","cathepsin O","O","NULL","CTSO"
"12615","ENSG00000256053",-0.0535567846901378,4.2472345792606,0.0484996445137149,0.825694877286677,1,9606,84334,"NULL","14","14q32.33","apoptogenic 1, mitochondrial","protein-coding","APOPT1","apoptogenic 1, mitochondrial","O","UPF0671 protein C14orf153|apoptogenic pr","APOPT1"
"12616","ENSG00000256060",0.146735241206605,3.300175374539,0.340360444108771,0.559621240616362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRAPPC2B"
"12617","ENSG00000256061",-0.892330107637533,0.354466246621424,4.58700332530216,0.0322152916196379,1,9606,161582,"NULL","15","15q21.3","dyslexia susceptibility 1 candidate 1","protein-coding","DYX1C1","dyslexia susceptibility 1 candidate 1","O","dyslexia susceptibility 1 candidate gene","DYX1C1"
"12618","ENSG00000256073",-0.213584276931354,0.185476796133535,0.329651287999017,0.565864494506951,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URB1-AS1"
"12619","ENSG00000256087",-0.243444273783076,2.82045808307265,0.850562147296955,0.356393357670133,1,9606,9668,"NULL","19","19q13.41","zinc finger protein 432","protein-coding","ZNF432","zinc finger protein 432","O","NULL","ZNF432"
"12620","ENSG00000256162",-0.068155881584899,4.42004935872198,0.0755397440879886,0.78343536575192,1,9606,100507203,"NULL","6","6q23.1","small leucine-rich protein 1","protein-coding","SMLR1","small leucine-rich protein 1","O","NULL","SMLR1"
"12621","ENSG00000256223",-0.117344956700848,2.98123332646633,0.17883178081787,0.672379117664683,1,9606,7556,"NULL","12","12q24.33","zinc finger protein 10","protein-coding","ZNF10","zinc finger protein 10","O","zinc finger protein 10 (KOX 1)|zinc fing","ZNF10"
"12622","ENSG00000256229",-0.0618459270196627,1.43451887430992,0.0424625883911185,0.836740509145519,1,9606,90649,"NULL","19","19p12","zinc finger protein 486","protein-coding","ZNF486","zinc finger protein 486","O","KRAB box only protein 2|KRAB domain only","ZNF486"
"12623","ENSG00000256235",-0.0813875893406803,2.95828465077892,0.0986576284673379,0.753446517984714,1,9606,85027,"NULL","5","5q33.1","small integral membrane protein 3","protein-coding","SMIM3","small integral membrane protein 3","O","NGF-induced differentiation clone 67 pro","SMIM3"
"12624","ENSG00000256269",0.318691471897561,5.18547920430204,1.38769035582849,0.238795530745334,1,9606,3145,"NULL","11","11q23.3","hydroxymethylbilane synthase","protein-coding","HMBS","hydroxymethylbilane synthase","O","porphobilinogen deaminase|porphyria, acu","HMBS"
"12625","ENSG00000256294",-0.256703566395189,2.83905094836358,0.945121390149817,0.330964222172263,1,9606,7768,"NULL","19","19q13.2","zinc finger protein 225","protein-coding","ZNF225","zinc finger protein 225","O","C2-H2 type zinc finger protein","ZNF225"
"12626","ENSG00000256340",-0.422585127770704,4.7220270019005,3.30630876235051,0.0690143497480474,1,9606,653190,"NULL","16","16p12.3","ATP-binding cassette, sub-family C, member 6 pseudogene 1","pseudo","ABCC6P1","ATP-binding cassette, sub-family C, member 6 pseudogene 1","O","NULL","ABCC6P1"
"12627","ENSG00000256417",-0.674608627506628,1.62231176991927,5.37565436524576,0.0204196799127611,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-1038A11.3"
"12628","ENSG00000256500",0.0764313869861096,3.13464881377051,0.0747985659519372,0.784474068892511,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-73M18.2"
"12629","ENSG00000256525",-0.0990330081192001,3.15909044987146,0.137716902460778,0.710561352661108,1,9606,11232,"NULL","17","17q","polymerase (DNA directed), gamma 2, accessory subunit","protein-coding","POLG2","polymerase (DNA directed), gamma 2, accessory subunit","O","DNA polymerase gamma accessory 55 kDa su","POLG2"
"12630","ENSG00000256537",-0.111193687947735,5.81887550139055,0.249517551678453,0.617414989155559,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMIM10L1"
"12631","ENSG00000256591",-0.256113978563305,4.4259382833561,0.822251970169952,0.364522564415399,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-286N22.8"
"12632","ENSG00000256594",0.112395383127387,1.97019886847022,0.082032819000541,0.774561267630795,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-705C15.2"
"12633","ENSG00000256628",-0.269813001938107,1.8458982836336,0.948380760712588,0.330131803472747,1,9606,100009676,"NULL","3","3q12.3","ZBTB11 antisense RNA 1","miscRNA","ZBTB11-AS1","ZBTB11 antisense RNA 1","O","NULL","ZBTB11-AS1"
"12634","ENSG00000256646",2.23363854334184,1.77076835027157,4.31359834530105,0.037808906638057,1,9606,5683,"NULL","7","7p13","proteasome (prosome, macropain) subunit, alpha type, 2","protein-coding","PSMA2","proteasome (prosome, macropain) subunit, alpha type, 2","O","macropain subunit C3|multicatalytic endo","PSMA2"
"12635","ENSG00000256663",0.115060939058969,2.6434411820786,0.182743343468398,0.669026177907907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-424C20.2"
"12636","ENSG00000256664",-0.695781618273547,1.91523211649839,5.52470667010505,0.0187497463674822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-611O2.3"
"12637","ENSG00000256667",-0.880049152563548,1.86744074722528,7.46495654982465,0.00629115497962352,1,9606,10748,"NULL","12","12p13.2","killer cell lectin-like receptor subfamily A pseudogene 1","pseudo","KLRAP1","killer cell lectin-like receptor subfamily A pseudogene 1","O","NULL","KLRAP1"
"12638","ENSG00000256683",-0.0759453077590222,1.78538309116988,0.0630802286152186,0.801692128005726,1,9606,59348,"NULL","19","19q13.41","zinc finger protein 350","protein-coding","ZNF350","zinc finger protein 350","O","KRAB zinc finger protein ZFQR|zinc finge","ZNF350"
"12639","ENSG00000256771",-0.228608063937925,4.34664816163995,0.850232104113147,0.356486684938847,1,9606,56242,"NULL","19","19p13.11","zinc finger protein 253","protein-coding","ZNF253","zinc finger protein 253","O","DNA-binding protein|bone marrow zinc fin","ZNF253"
"12640","ENSG00000256802",0.223348235342456,0.350998659089003,0.310982152928322,0.57707812155134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-680F8.1"
"12641","ENSG00000256806",0.0398964618663671,0.633282933175706,0.0146937550081054,0.903518525812036,1,9606,388327,"hCG_1985469","17","17p13.1","chromosome 17 open reading frame 100","protein-coding","C17orf100","chromosome 17 open reading frame 100","O","hCG1985469|uncharacterized protein C17or","C17orf100"
"12642","ENSG00000256937",0.249677796982197,4.12551563562918,0.932122770188929,0.334311931405856,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRT17P8"
"12643","ENSG00000256940",-0.1248467728313,0.193530529999219,0.11018802413425,0.739930174495758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-783K16.5"
"12644","ENSG00000256977",-0.204580226926469,0.267837907868405,0.300622869615186,0.583492200748126,1,9606,96626,"NULL","2","2q13","LIM and senescent cell antigen-like domains 3","protein-coding","LIMS3","LIM and senescent cell antigen-like domains 3","O","LIM and senescent cell antigen-like-cont","LIMS3"
"12645","ENSG00000257017",0.0394635138491896,2.43064106973248,0.00703916689762707,0.933136143792885,1,9606,3240,"NULL","16","16q22.2","haptoglobin","protein-coding","HP","haptoglobin","O","binding peptide|haptoglobin alpha(1S)-be","HP"
"12646","ENSG00000257027",-0.649595524664311,1.61534900235719,4.4017915078268,0.035901198047351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-705C15.3"
"12647","ENSG00000257093",0.0178061448613342,5.01617270534217,0.00593027754473141,0.938616945872918,1,9606,57189,"NULL","7","7q34","KIAA1147","protein-coding","KIAA1147","KIAA1147","O","predicted protein of HQ2561|protein LCHN","KIAA1147"
"12648","ENSG00000257103",-0.0353038796841151,7.3272292858025,0.0256025198517325,0.872874871311971,1,9606,26065,"NULL","19","19q13.11","LSM14A, SCD6 homolog A (S. cerevisiae)","protein-coding","LSM14A","LSM14A, SCD6 homolog A (S. cerevisiae)","O","LSM14 homolog A|RNA-associated protein 5","LSM14A"
"12649","ENSG00000257122",0.178997225522826,1.97511956039859,0.428409066348881,0.512770629420699,1,9606,100131998,"NULL","16","16p12.2","RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 3","pseudo","RRN3P3","RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 3","O","NULL","RRN3P3"
"12650","ENSG00000257167",0.462868305968145,2.50979191517182,2.50514598647607,0.113474969080423,1,9606,100128191,"NULL","12","12q23.1","TMPO antisense RNA 1","miscRNA","TMPO-AS1","TMPO antisense RNA 1","O","NULL","TMPO-AS1"
"12651","ENSG00000257218",-0.044961805573056,5.76706046428302,0.0390606709305992,0.84332851549914,1,9606,283459,"NULL","12","12q24.31","glutamyl-tRNA(Gln) amidotransferase, subunit C","protein-coding","GATC","glutamyl-tRNA(Gln) amidotransferase, subunit C","O","glu-AdT subunit C|glutamyl-tRNA(Gln) ami","GATC"
"12652","ENSG00000257261",-0.742721478452053,0.551424612647549,4.36360993358526,0.0367144259177752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-96H19.1"
"12653","ENSG00000257267",0.0231296839107518,4.2244129621636,0.00933652829647613,0.923023636493735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZNF271P"
"12654","ENSG00000257315",0.246467595135281,3.51056811409966,0.981367852818163,0.321861338510419,1,9606,100381270,"NULL","1","1q32.1","zinc finger, BED-type containing 6","protein-coding","ZBED6","zinc finger, BED-type containing 6","O","zinc finger BED domain-containing protei","ZBED6"
"12655","ENSG00000257335",-0.133489228267328,1.44096592326459,0.20146794852454,0.653538560268789,1,9606,8972,"NULL","7","7q34","maltase-glucoamylase (alpha-glucosidase)","protein-coding","MGAM","maltase-glucoamylase (alpha-glucosidase)","O","alpha-glucosidase|brush border hydrolase","MGAM"
"12656","ENSG00000257337",-0.15944049622665,1.34428895204248,0.231180791355408,0.630649668405723,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-983P16.4"
"12657","ENSG00000257354",-1.11351060839627,0.840888013644612,10.3717184362916,0.00127960387230187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-631N16.2"
"12658","ENSG00000257365",-0.0184859944047506,3.18566934155666,0.0049592985688296,0.943857552469299,1,9606,2342,"NULL","14","14q23.3","farnesyltransferase, CAAX box, beta","protein-coding","FNTB","farnesyltransferase, CAAX box, beta","O","CAAX farnesyltransferase subunit beta|FT","FNTB"
"12659","ENSG00000257379",-0.476400988434366,2.57773879218314,3.42838084546128,0.0640849018188385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-793H13.8"
"12660","ENSG00000257411",-7.14004483099603,2.75409650545596,29.1779619152242,6.60259468260765e-08,0.000884681661522599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-603J24.9"
"12661","ENSG00000257489",-0.440579345397486,0.771964992077723,1.75799583662798,0.184874693576817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-175P13.3"
